sku,fields.weight.value,fields.package_height,fields.package_width.value,fields.package_length.value,fields.height.value,fields.width.value,fields.length.value,fields.package_weight.value,fields.abn_size,fields.target_color,fields.frame_color,fields.color,fields.size
2001081-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Blue,Blue,Pacific Blue,4pcs
2001262-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Beige,Beige,Weathered Wood,4pcs
2001031-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Red,Red,Red,4pcs
2001131-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,green,green,Lime,4pcs
2001013-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Beige,Beige,Teak,4pcs
2001011-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,White,White,White,4pcs
2001029-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,green,green,Dark Green,4pcs
2001311-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Brown,Brown,Dark Brown,4pcs
2001006-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Orange,Orange,Orange,4pcs
2001112-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Blue,Blue,Navy Blue,4pcs
2001071-4-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,green,green,Turquoise,4pcs
2001010-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Black,Black,Black,2pcs
2001301-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Gray,Gray,Gray,2pcs
2001012-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Beige,Beige,Sand,2pcs
2001081-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Blue,Blue,Pacific Blue,2pcs
2001262-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Beige,Beige,Weathered Wood,2pcs
2001031-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Red,Red,Red,2pcs
2001131-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Green,Green,Lime,2pcs
2001013-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Beige,beige,Teak,2pcs
2001011-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,White,White,White,2pcs
2001029-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,green,Green,Dark Green,2pcs
2001311-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,brown,Brown,Dark Brown,2pcs
2001006-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,Orange,Orange,Orange,2pcs
2001112-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,blue,Blue,Navy Blue,2pcs
2001071-2-TAG,36,8.6,22.8,36,35.2,29.2,32,45,,green,Green,Turquoise,2pcs
OP6002-TQ-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Turquoise,8pcs
OP6002-BK-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Black,Black,Black,8pcs
OP6002-DB-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Brown,Brown,Dark Brown,8pcs
OP6002-NB-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Blue,Blue,Navy Blue,8pcs
OP6002-RD-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Red,Red,Red,8pcs
OP6002-OR-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Orange,Orange,Orange,8pcs
OP6002-GY-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Gray,Gray,Gray,8pcs
OP6002-SD-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,Beige,Sand,8pcs
OP6002-WH-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,White,White,White,8pcs
OP6002-WW-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,Beige,Weathered Wood,8pcs
OP6002-LM-8-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Lime,8pcs
OP6002-PB-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Blue,Blue,Pacific Blue,4pcs
OP6002-TQ-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Turquoise,4pcs
OP6002-BK-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Black,Black,Black,4pcs
OP6002-DB-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Brown,Brown,Dark Brown,4pcs
OP6002-NB-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Blue,Blue,Navy Blue,4pcs
OP6002-RD-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Red,Red,Red,4pcs
OP6002-OR-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Orange,Orange,Orange,4pcs
OP6002-GY-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Gray,Gray,Gray,4pcs
OP6002-SD-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,Beige,Sand,4pcs
OP6002-WH-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,White,White,White,4pcs
OP6002-WW-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,Beige,Weathered Wood,4pcs
OP6002-LM-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Lime,4pcs
OP6002-TK-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,beige,Teak,4pcs
OP6002-DG-4-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Dark Green,4pcs
OP6002-PB-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Blue,Blue,Pacific Blue,2pcs
OP6002-TQ-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Turquoise,2pcs
OP6002-BK-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Black,Black,Black,2pcs
OP6002-DB-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,brown,brown,Dark Brown,2pcs
OP6002-NB-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,blue,blue,Navy Blue,2pcs
OP6002-RD-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Red,Red,Red,2pcs
OP6002-OR-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Orange,Orange,Orange,2pcs
OP6002-GY-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Gray,Gray,Gray,2pcs
OP6002-SD-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,Beige,Sand,2pcs
OP6002-WH-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,White,White,White,2pcs
OP6002-WW-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,Beige,Beige,Weathered Wood,2pcs
OP6002-LM-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Lime,2pcs
OP6002-TK-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,blue,beige,Teak,2pcs
OP6002-DG-2-TAG,39.2,21,35,6.5,35.6,30,32,44,,green,green,Dark Green,2pcs
ID404-24-AG-BG-3-TAG,58.8,23,27,20.5,39,23.6,20,17,,Beige,,Beige,"24"" - Set of 3"
ID404-24-AG-BR-3-TAG,58.8,23,27,20.5,39,23.6,20,17,,Brown,,Brown,"24"" - Set of 3"
ID404-24-AG-LGY-3-TAG,58.8,23,27,20.5,,23.6,20,17,,Gray,,Light Gray,"24"" - Set of 3"
ID404-24-AG-GY-3-TAG,58.8,23,27,20.5,39,23.6,20,17,,Gray,,Gray,"24"" - Set of 3"
ID404-24-AG-TE-3-TAG,58.8,23,27,20.5,39,23.6,20,17,,Blue,,Tea,"24"" - Set of 3"
ID404-24-AG-BG-2-TAG,39.2,23,27,20.5,39,23.6,20,46,,Beige,,Beige,"24"" - Set of 2"
ID404-24-AG-BR-2-TAG,39.2,23,27,20.5,39,23.6,20,46,,Brown,,Brown,"24"" - Set of 2"
ID404-24-AG-LGY-2-TAG,39.2,23,27,20.5,39,23.6,20,46,,Gray,,Light Gray,"24"" - Set of 2"
ID404-24-AG-GY-2-TAG,39.2,23,27,20.5,39,23.6,20,46,,Gray,,Gray,"24"" - Set of 2"
ID404-24-AG-TE-2-TAG,39.2,23,27,20.5,39,23.6,20,46,,Blue,,Tea,"24"" - Set of 2"
ID404-29-AG-BG-3-TAG,61.8,23,29,23,43,23.6,20,21,,Beige,,Beige,"29"" - Set of 3"
ID404-29-AG-BR-3-TAG,61.8,23,29,23,43,23.6,20,21,,Brown,,Brown,"29"" - Set of 3"
ID404-29-AG-LGY-3-TAG,61.8,23,29,23,43,23.6,20,21,,Gray,,Light Gray,"29"" - Set of 3"
ID404-29-AG-GY-3-TAG,61.8,23,29,23,43,23.6,20,21,,Gray,,Gray,"29"" - Set of 3"
ID404-29-AG-TE-3-TAG,61.8,23,29,23,43,23.6,20,21,,Blue,,Tea,"29"" - Set of 3"
ID404-29-AG-BG-2-TAG,41.2,23,29,23,43,23.6,20,21,,Beige,,Beige,"29"" - Set of 2"
ID404-29-AG-BR-2-TAG,41.2,23,29,23,43,23.6,20,21,,Brown,,Brown,"29"" - Set of 2"
ID404-29-AG-LGY-2-TAG,41.2,23,29,23,,23.6,20,21,,Gray,,Light Gray,"29"" - Set of 2"
ID404-29-AG-GY-2-TAG,41.2,23,29,23,43,23.6,20,21,,Gray,,Gray,"29"" - Set of 2"
ID404-29-AG-TE-2-TAG,41.2,23,29,23,43,23.6,20,21,,Blue,,Tea,"29"" - Set of 2"
ID405-24-BK-BG-2-TAG,15.8,39.4,13,18.3,39,23.4,17.5,39,,Beige,,Beige,"24"" - Set of 2"
ID405-24-BK-BR-2-TAG,15.8,39.4,13,18.3,39,23.4,17.5,39,,Brown,,Brown,"24"" - Set of 2"
ID405-24-BK-GY-2-TAG,15.8,39.4,13,18.3,39,23.4,17.5,39,,Gray,,Gray,"24"" - Set of 2"
ID405-24-BK-LGY-2-TAG,15.8,39.4,13,18.3,39,23.4,17.5,39,,Gray,,Light Gray,"24"" - Set of 2"
ID405-24-BK-TE-2-TAG,15.8,39.4,13,18.3,39,23.4,17.5,39,,Blue,,Tea,"24"" - Set of 2"
ID405-29-BK-BG-TAG,16.9,7.5,45,18,44,17.5,23.4,21,,Beige,,Beige,"29"" - 1pc"
ID405-29-BK-BR-TAG,16.9,7.5,45,18,44,17.5,23.4,21,,Brown,,Brown,"29"" - 1pc"
ID405-29-BK-GY-TAG,16.9,7.5,45,18,44,17.5,23.4,21,,Gray,,Gray,"29"" - 1pc"
ID405-29-BK-LGY-TAG,16.9,7.5,45,18,44,17.5,23.4,21,,Gray,,Light Gray,"29"" - 1pc"
ID405-29-BK-TE-TAG,16.9,7.5,45,18,44,17.5,23.4,21,,Blue,,Tea,"29"" - 1pc"
ID405-29-BK-BG-2-TAG,16.9,45,12.7,18,44,23.4,17.5,39,,Beige,,Beige,"29"" - Set of 2"
ID405-29-BK-BR-2-TAG,16.9,45,12.7,18,44,23.4,17.5,39,,Brown,,Brown,"29"" - Set of 2"
ID405-29-BK-GY-2-TAG,16.9,45,12.7,18,44,23.4,17.5,39,,Gray,,Gray,"29"" - Set of 2"
ID405-29-BK-LGY-2-TAG,16.9,45,12.7,18,44,23.4,17.5,39,,Gray,,Light Gray,"29"" - Set of 2"
ID405-29-BK-TE-2-TAG,16.9,45,12.7,18,44,23.4,17.5,39,,Blue,,Tea,"29"" - Set of 2"
OP6009-LM-TAG,26.5,16,24,7,31,21,23.5,29,,Green,Green,Lime,
OP6009-WW-TAG,26.5,16,24,7,31,21,23.5,29,,Brown,Brown,Weathered Wood,
OP6009-WW-TAG-DELETE,26.5,16,24,7,31,21,23.5,29,,Brown,Brown,Weathered Wood-DELETE,
OP6009-DB-TAG,26.5,16,24,7,31,21,23.5,29,,Brown,Brown,Dark Brown,
OP6009-TQ-TAG,26.5,16,24,7,31,21,23.5,29,,Blue,Blue,Turquoise,
OP6009-BK-TAG,26.5,16,24,7,31,21,23.5,29,,Black,Black,Black,
OP6009-NB-TAG,26.5,16,24,7,31,21,23.5,29,,Blue,Blue,Navy Blue,
OP6009-SD-TAG,26.5,16,24,7,31,21,23.5,29,,Gray,Gray,Sand,
OP6009-GY-TAG,26.5,16,24,7,31,21,23.5,29,,Gray,Gray,Gray,
OP6009-DG-TAG,26.5,16,24,7,31,21,23.5,29,,Green,Green,Dark Green,
OP6009-PB-TAG,26.5,16,24,7,31,21,23.5,29,,Blue,Blue,Pacific Blue,
OP6009-TK-TAG,26.5,16,24,7,31,21,23.5,29,,Brown,Brown,Teak,
OP6009-RD-TAG,26.5,16,24,7,31,21,23.5,29,,Red,Red,Red,
OP6009-OR-TAG,26.5,16,24,7,31,21,23.5,29,,Orange,Orange,Orange,
OP6021-TK-TAG,53,16,24,7,31,21,23.5,58,,Brown,Brown,Teak,
OP6021-NB-TAG,53,16,24,7,31,21,23.5,58,,Blue,Blue,Navy Blue,
OP6021-DG-TAG,53,16,24,7,31,21,23.5,58,,Green,Green,Dark Green,
OP6021-DB-TAG,53,16,24,7,31,21,23.5,58,,Brown,Brown,Dark Brown,
OP6021-RD-TAG,53,16,24,7,31,21,23.5,58,,Red,Red,Red,
OP6021-LM-TAG,53,16,24,7,31,21,23.5,58,,Green,Green,Lime,
OP6021-GY-TAG,53,16,24,7,31,21,23.5,58,,Gray,Gray,Gray,
OP6021-BK-TAG,53,16,24,7,31,21,23.5,58,,Black,Black,Black,
OP6021-SD-TAG,53,16,24,7,31,21,23.5,58,,Gray,Gray,Sand,
OP6021-PB-TAG,53,16,24,7,31,21,23.5,58,,Blue,Blue,Pacific Blue,
OP6021-TQ-TAG,53,16,24,7,31,21,23.5,58,,Blue,Blue,Turquoise,
OP6021-WW-TAG,53,16,24,7,31,21,23.5,58,,Brown,Brown,Weathered Wood,
OP6021-OR-TAG,53,16,24,7,31,21,23.5,58,,Orange,Orange,Orange,
OP6021-WH-TAG,53,16,24,7,31,21,23.5,58,,White,White,White,
OP6022-WW-TAG,106,16,24,7,31,21,23.5,116,,Brown,Brown,Weathered Wood,
OP6022-WW-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Brown,Brown,Weathered Wood-DELETE,
OP6022-NB-TAG,106,16,24,7,31,21,23.5,116,,Blue,Blue,Navy Blue,
OP6022-NB-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Blue,Blue,Navy Blue-DELETE,
OP6022-LM-TAG,106,16,24,7,31,21,23.5,116,,Green,Green,Lime,
OP6022-LM-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Green,Green,Lime-DELETE,
OP6022-GY-TAG,106,16,24,7,31,21,23.5,116,,Gray,Gray,Gray,
OP6022-GY-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Gray,Gray,Gray-DELETE,
OP6022-PB-TAG,106,16,24,7,31,21,23.5,116,,Blue,Blue,Pacific Blue,
OP6022-PB-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Blue,Blue,Pacific Blue-DELETE,
OP6022-TK-TAG,106,16,24,7,31,21,23.5,116,,Brown,Brown,Teak,
OP6022-TK-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Brown,Brown,Teak-DELETE,
OP6022-DB-TAG,106,16,24,7,31,21,23.5,116,,Brown,Brown,Dark Brown,
OP6022-DB-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Brown,Brown,Dark Brown-DELETE,
OP6022-OR-TAG,106,16,24,7,31,21,23.5,116,,Orange,Orange,Orange,
OP6022-OR-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Orange,Orange,Orange-DELETE,
OP6022-TQ-TAG,106,16,24,7,31,21,23.5,116,,Blue,Blue,Turquoise,
OP6022-TQ-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Blue,Blue,Turquoise-DELETE,
OP6022-BK-TAG,106,16,24,7,31,21,23.5,116,,Black,Black,Black,
OP6022-BK-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Black,Black,Black-DELETE,
OP6022-RD-TAG,106,16,24,7,31,21,23.5,116,,Red,Red,Red,
OP6022-RD-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Red,Red,Red-DELETE,
OP6022-SD-TAG,106,16,24,7,31,21,23.5,116,,Gray,Gray,Sand,
OP6022-SD-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Gray,Gray,Sand-DELETE,
OP6022-WH-TAG,106,16,24,7,31,21,23.5,116,,White,White,White,
OP6022-WH-TAG-DELETE,106,16,24,7,31,21,23.5,116,,White,White,White-DELETE,
OP6022-DG-TAG,106,16,24,7,31,21,23.5,116,,Green,Green,Dark Green,
OP6022-DG-TAG-DELETE,106,16,24,7,31,21,23.5,116,,Green,Green,Dark Green-DELETE,
OP8016-DB-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Brown,Brown,Dark Brown,
OP8016-DB-TAG-DELETE,41.75,39,40,4,22.25,37.75,37.75,48,,Brown,Brown,Dark Brown-DELETE,
OP8016-PB-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Blue,Blue,Pacific Blue,
OP8016-GY-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Gray,Gray,Gray,
OP8016-TQ-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Blue,Blue,Turquoise,
OP8016-WW-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Brown,Brown,Weathered Wood,
OP8016-WH-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,White,White,White,
OP8016-OR-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Orange,Orange,Orange,
OP8016-DG-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Green,Green,Dark Green,
OP8016-RD-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Red,Red,Red,
OP8016-LM-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Green,Green,Lime,
OP8016-SD-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Gray,Gray,Sand,
OP8016-TK-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Brown,Brown,Teak,
OP8016-NB-TAG,41.75,39,40,4,22.25,37.75,37.75,48,,Blue,Blue,Navy Blue,
OP2083-BK-TAG,14,23,24,6,14.75,22,19.25,14,,Black,Black,Black,
OP2083-PB-TAG,14,23,24,6,14.75,22,19.25,14,,Blue,Blue,Pacific Blue,
OP2083-WW-TAG,14,23,24,6,14.75,22,19.25,14,,Brown,Brown,Weathered Wood,
OP2083-TK-TAG,14,23,24,6,14.75,22,19.25,14,,Brown,Brown,Teak,
OP2083-OR-TAG,14,23,24,6,14.75,22,19.25,14,,Orange,Orange,Orange,
OP2083-DB-TAG,14,23,24,6,14.75,22,19.25,14,,Brown,Brown,Dark Brown,
OP2083-DG-TAG,14,23,24,6,14.75,22,19.25,14,,Green,Green,Dark Green,
OP2083-WH-TAG,14,23,24,6,14.75,22,19.25,14,,White,White,White,
OP2083-GY-TAG,14,23,24,6,14.75,22,19.25,14,,Gray,Gray,Gray,
OP2083-TQ-TAG,14,23,24,6,14.75,22,19.25,14,,Blue,Blue,Turquoise,
OP2083-LM-TAG,14,23,24,6,14.75,22,19.25,14,,Green,Green,Lime,
OP2083-RD-TAG,14,23,24,6,14.75,22,19.25,14,,Red,Red,Red,
OP2083-SD-TAG,14,23,24,6,14.75,22,19.25,14,,Gray,Gray,Sand,
OP2083-NB-TAG,14,23,24,6,14.75,22,19.25,14,,Blue,Blue,Navy Blue,
OP2050-WW-TAG,25,19,41,8,34,18.25,23.5,25,,Brown,Brown,Weathered Wood,
OP2050-GY-TAG,25,19,41,8,34,18.25,23.5,25,,Gray,Gray,Gray,
OP2050-WH-TAG,25,19,41,8,34,18.25,23.5,25,,White,White,White,
OP2050-DG-TAG,25,19,41,8,34,18.25,23.5,25,,Green,Green,Dark Green,
OP2050-TK-TAG,25,19,41,8,34,18.25,23.5,25,,Brown,Brown,Teak,
OP2050-TQ-TAG,25,19,41,8,34,18.25,23.5,25,,Blue,Blue,Turquoise,
OP2050-SD-TAG,25,19,41,8,34,18.25,23.5,25,,Gray,Gray,Sand,
OP2050-BK-TAG,25,19,41,8,34,18.25,23.5,25,,Black,Black,Black,
OP2050-DB-TAG,25,19,41,8,34,18.25,23.5,25,,Brown,Brown,Dark Brown,
OP2050-NB-TAG,25,19,41,8,34,18.25,23.5,25,,Blue,Blue,Navy Blue,
OP127-OR-TAG,38,16,24,7,31,21,23,38,,Orange,Orange,Orange,
OP127-SD-TAG,38,16,24,7,31,21,23,38,,Gray,Gray,Sand,
OP127-LM-TAG,38,16,24,7,31,21,23,38,,Green,Green,Lime,
OP127-BK-TAG,38,16,24,7,31,21,23,38,,Black,Black,Black,
OP127-TK-TAG,38,16,24,7,31,21,23,38,,Brown,Brown,Teak,
OP127-PB-TAG,38,16,24,7,31,21,23,38,,Blue,Blue,Pacific Blue,
OP127-TQ-TAG,38,16,24,7,31,21,23,38,,Blue,Blue,Turquoise,
OP127-WW-TAG,38,16,24,7,31,21,23,38,,Brown,Brown,Weathered Wood,
OP127-GY-TAG,38,16,24,7,31,21,23,38,,Gray,Gray,Gray,
OP127-NB-TAG,38,16,24,7,31,21,23,38,,Blue,Blue,Navy Blue,
OP127-DB-TAG,38,16,24,7,31,21,23,38,,Brown,Brown,Dark Brown,
OP127-RD-TAG,38,16,24,7,31,21,23,38,,Red,Red,Red,
OP127-DG-TAG,38,16,24,7,31,21,23,38,,Green,Green,Dark Green,
OP127-WH-TAG,38,16,24,7,31,21,23,38,,White,White,White,
OP3023-TK-TAG,147.75,16,24,7,31,21,23.5,164,,Brown,Brown,Teak,
OP3023-SD-TAG,147.75,16,24,7,31,21,23.5,164,,Gray,Gray,Sand,
OP3023-TQ-TAG,147.75,16,24,7,31,21,23.5,164,,Blue,Blue,Turquoise,
OP3023-BK-TAG,147.75,16,24,7,31,21,23.5,164,,Black,Black,Black,
OP3023-PB-TAG,147.75,16,24,7,31,21,23.5,164,,Blue,Blue,Pacific Blue,
OP3023-WW-TAG,147.75,16,24,7,31,21,23.5,164,,Brown,Brown,Weathered Wood,
OP3023-DB-TAG,147.75,16,24,7,31,21,23.5,164,,Brown,Brown,Dark Brown,
OP3023-NB-TAG,147.75,16,24,7,31,21,23.5,164,,Blue,Blue,Navy Blue,
OP3023-LM-TAG,147.75,16,24,7,31,21,23.5,164,,Green,Green,Lime,
OP3023-WH-TAG,147.75,16,24,7,31,21,23.5,164,,White,White,White,
OP3023-DG-TAG,147.75,16,24,7,31,21,23.5,164,,Green,Green,Dark Green,
OP3023-OR-TAG,147.75,16,24,7,31,21,23.5,164,,Orange,Orange,Orange,
OP3023-RD-TAG,147.75,16,24,7,31,21,23.5,164,,Red,Red,Red,
OP3023-GY-TAG,147.75,16,24,7,31,21,23.5,164,,Gray,Gray,Gray,
OP3024-TK-TAG,143.5,16,24,7,31,21,23.5,159,,Brown,Brown,Teak,
OP3024-GY-TAG,143.5,16,24,7,31,21,23.5,159,,Gray,Gray,Gray,
OP3024-OR-TAG,143.5,16,24,7,31,21,23.5,159,,Orange,Orange,Orange,
OP3024-RD-TAG,143.5,16,24,7,31,21,23.5,159,,Red,Red,Red,
OP3024-SD-TAG,143.5,16,24,7,31,21,23.5,159,,Gray,Gray,Sand,
OP3024-WH-TAG,143.5,16,24,7,31,21,23.5,159,,White,White,White,
OP3024-BK-TAG,143.5,16,24,7,31,21,23.5,159,,Black,Black,Black,
OP3024-PB-TAG,143.5,16,24,7,31,21,23.5,159,,Blue,Blue,Pacific Blue,
OP3024-DG-TAG,143.5,16,24,7,31,21,23.5,159,,Green,Green,Dark Green,
OP3024-NB-TAG,143.5,16,24,7,31,21,23.5,159,,Blue,Blue,Navy Blue,
OP3024-LM-TAG,143.5,16,24,7,31,21,23.5,159,,Green,Green,Lime,
OP3024-TQ-TAG,143.5,16,24,7,31,21,23.5,159,,Blue,Blue,Turquoise,
OP3024-DB-TAG,143.5,16,24,7,31,21,23.5,159,,Brown,Brown,Dark Brown,
OP3024-WW-TAG,143.5,16,24,7,31,21,23.5,159,,Brown,Brown,Weathered Wood,
OP126-OR-TAG,61,16,24,7,31,21,23.5,67,,Orange,Orange,Orange,
OP126-SD-TAG,61,16,24,7,31,21,23.5,67,,Gray,Gray,Sand,
OP126-NB-TAG,61,16,24,7,31,21,23.5,67,,Blue,Blue,Navy Blue,
OP126-DB-TAG,61,16,24,7,31,21,23.5,67,,Brown,Brown,Dark Brown,
OP126-WH-TAG,61,16,24,7,31,21,23.5,67,,White,White,White,
OP126-TK-TAG,61,16,24,7,31,21,23.5,67,,Brown,Brown,Teak,
OP126-LM-TAG,61,16,24,7,31,21,23.5,67,,Green,Green,Lime,
OP126-PB-TAG,61,16,24,7,31,21,23.5,67,,Blue,Blue,Pacific Blue,
OP126-BK-TAG,61,16,24,7,31,21,23.5,67,,Black,Black,Black,
OP126-DG-TAG,61,16,24,7,31,21,23.5,67,,Green,Green,Dark Green,
OP126-RD-TAG,61,16,24,7,31,21,23.5,67,,Red,Red,Red,
OP126-WW-TAG,61,16,24,7,31,21,23.5,67,,Brown,Brown,Weathered Wood,
OP126-TQ-TAG,61,16,24,7,31,21,23.5,67,,Blue,Blue,Turquoise,
OP126-GY-TAG,61,16,24,7,31,21,23.5,67,,Gray,Gray,Gray,
OP128-SD-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Gray,Gray,Sand,
OP128-LM-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Green,Green,Lime,
OP128-GY-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Gray,Gray,Gray,
OP128-WW-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Brown,Brown,Weathered Wood,
OP128-PB-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Blue,Blue,Pacific Blue,
OP128-DB-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Brown,Brown,Dark Brown,
OP128-TQ-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Blue,Blue,Turquoise,
OP128-BK-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Black,Black,Black,
OP128-DG-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Green,Green,Dark Green,
OP128-WH-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,White,White,White,
OP128-OR-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Orange,Orange,Orange,
OP128-TK-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Brown,Brown,Teak,
OP128-RD-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Red,Red,Red,
OP128-NB-TAG,184.5,6,34.25,21,34.5,29,31.5,207,,Blue,Blue,Navy Blue,
OP129-PB-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Blue,Blue,Pacific Blue,
OP129-DG-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Green,Green,Dark Green,
OP129-TK-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Brown,Brown,Teak,
OP129-NB-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Blue,Blue,Navy Blue,
OP129-BK-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Black,Black,Black,
OP129-LM-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Green,Green,Lime,
OP129-RD-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Red,Red,Red,
OP129-TQ-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Blue,Blue,Turquoise,
OP129-DB-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Brown,Brown,Dark Brown,
OP129-GY-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Gray,Gray,Gray,
OP129-WW-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Brown,Brown,Weathered Wood,
OP129-SD-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,Gray,Gray,Sand,
OP129-WH-TAG,179.25,6,34.25,21,34.5,29,31.5,200,,White,White,White,
