sku,fields.weight.value,fields.package_height,fields.package_width,fields.package_length,fields.height.value,fields.width.value,fields.length.value,fields.package_weight,fields.abn_size,fields.target_color,fields.target_sku,fields.frame_color,fields.color,fields.size
ID405-24-BK-BR-2-TAG,15.8,39.4,13.0,18.3,39.0,23.4,17.5,39.0,,Brown,WWT02049,,Brown,"24"" - Set of 2"
ID405-24-BK-GY-2-TAG,15.8,39.4,13.0,18.3,39.0,23.4,17.5,39.0,,Gray,WWT02050,,Gray,"24"" - Set of 2"
ID405-24-BK-LGY-2-TAG,15.8,39.4,13.0,18.3,39.0,23.4,17.5,39.0,,Gray,WWT02051,,Light Gray,"24"" - Set of 2"
ID405-24-BK-TE-2-TAG,15.8,39.4,13.0,18.3,39.0,23.4,17.5,39.0,,Blue,WWT02052,,Tea,"24"" - Set of 2"
ID405-29-BK-BG-TAG,16.9,7.5,45.0,18.0,44.0,17.5,23.4,21.0,,Beige,WWT02058,,Beige,"29"" - 1pc"
ID405-29-BK-BR-TAG,16.9,7.5,45.0,18.0,44.0,17.5,23.4,21.0,,Brown,WWT02059,,Brown,"29"" - 1pc"
ID405-29-BK-GY-TAG,16.9,7.5,45.0,18.0,44.0,17.5,23.4,21.0,,Gray,WWT02060,,Gray,"29"" - 1pc"
ID405-29-BK-LGY-TAG,16.9,7.5,45.0,18.0,44.0,17.5,23.4,21.0,,Gray,WWT02061,,Light Gray,"29"" - 1pc"
ID405-29-BK-TE-TAG,16.9,7.5,45.0,18.0,44.0,17.5,23.4,21.0,,Blue,WWT02062,,Tea,"29"" - 1pc"
ID405-29-BK-BG-2-TAG,16.9,45.0,12.7,18.0,44.0,23.4,17.5,39.0,,Beige,WWT02063,,Beige,"29"" - Set of 2"
ID405-29-BK-BR-2-TAG,16.9,45.0,12.7,18.0,44.0,23.4,17.5,39.0,,Brown,WWT02064,,Brown,"29"" - Set of 2"
ID405-29-BK-GY-2-TAG,16.9,45.0,12.7,18.0,44.0,23.4,17.5,39.0,,Gray,WWT02065,,Gray,"29"" - Set of 2"
ID405-29-BK-LGY-2-TAG,16.9,45.0,12.7,18.0,44.0,23.4,17.5,39.0,,Gray,WWT02066,,Light Gray,"29"" - Set of 2"
ID405-29-BK-TE-2-TAG,16.9,45.0,12.7,18.0,44.0,23.4,17.5,39.0,,Blue,WWT02067,,Tea,"29"" - Set of 2"
OP6009-LM-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Green,WWT01824,Green,Lime,
OP6009-WW-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Brown,WWT01834,Brown,Weathered Wood,
OP6009-DB-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Brown,WWT01821,Brown,Dark Brown,
OP6009-TQ-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Blue,WWT01832,Blue,Turquoise,
OP6009-BK-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Black,WWT01819,Black,Black,
OP6009-NB-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Blue,WWT01826,Blue,Navy Blue,
OP6009-SD-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Gray,WWT01830,Gray,Sand,
OP6009-GY-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Gray,WWT01823,Gray,Gray,
OP6009-DG-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Green,WWT01822,Green,Dark Green,
OP6009-PB-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Blue,WWT01828,Blue,Pacific Blue,
OP6009-TK-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Brown,WWT01831,Brown,Teak,
OP6009-RD-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Red,WWT01829,Red,Red,
OP6009-OR-TAG,26.5,16.0,24.0,7.0,31.0,21.0,23.5,29.0,,Orange,WWT01827,Orange,Orange,
OP6021-TK-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Brown,WWT03076,Brown,Teak,
OP6021-NB-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Blue,WWT03071,Blue,Navy Blue,
OP6021-DG-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Green,WWT03068,Green,Dark Green,
OP6021-DB-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Brown,WWT03067,Brown,Dark Brown,
OP6021-RD-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Red,WWT03074,Red,Red,
OP6021-LM-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Green,WWT03070,Green,Lime,
OP6021-GY-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Gray,WWT03069,Gray,Gray,
OP6021-BK-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Black,WWT03066,Black,Black,
OP6021-SD-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Gray,WWT03075,Gray,Sand,
OP6021-PB-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Blue,WWT03073,Blue,Pacific Blue,
OP6021-TQ-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Blue,WWT03077,Blue,Turquoise,
OP6021-WW-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Brown,WWT03079,Brown,Weathered Wood,
OP6021-OR-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,Orange,WWT03072,Orange,Orange,
OP6021-WH-TAG,53.0,16.0,24.0,7.0,31.0,21.0,23.5,58.0,,White,WWT03078,White,White,
OP6022-WW-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Brown,WWT03107,Brown,Weathered Wood,
OP6022-NB-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Blue,WWT03099,Blue,Navy Blue,
OP6022-LM-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Green,WWT03098,Green,Lime,
OP6022-GY-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Gray,WWT03097,Gray,Gray,
OP6022-PB-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Blue,WWT03101,Blue,Pacific Blue,
OP6022-TK-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Brown,WWT03104,Brown,Teak,
OP6022-DB-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Brown,WWT03095,Brown,Dark Brown,
OP6022-OR-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Orange,WWT03100,Orange,Orange,
OP6022-TQ-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Blue,WWT03105,Blue,Turquoise,
OP6022-BK-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Black,WWT03094,Black,Black,
OP6022-RD-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Red,WWT03102,Red,Red,
OP6022-SD-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Gray,WWT03103,Gray,Sand,
OP6022-WH-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,White,WWT03106,White,White,
OP6022-DG-TAG,106.0,16.0,24.0,7.0,31.0,21.0,23.5,116.0,,Green,WWT03096,Green,Dark Green,
OP8016-DB-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Brown,WWT03025,Brown,Dark Brown,
OP8016-PB-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Blue,WWT03031,Blue,Pacific Blue,
OP8016-GY-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Gray,WWT03027,Gray,Gray,
OP8016-TQ-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Blue,WWT03035,Blue,Turquoise,
OP8016-WW-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Brown,WWT03037,Brown,Weathered Wood,
OP8016-WH-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,White,WWT03036,White,White,
OP8016-OR-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Orange,WWT03030,Orange,Orange,
OP8016-DG-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Green,WWT03026,Green,Dark Green,
OP8016-RD-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Red,WWT03032,Red,Red,
OP8016-LM-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Green,WWT03028,Green,Lime,
OP8016-SD-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Gray,WWT03033,Gray,Sand,
OP8016-TK-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Brown,WWT03034,Brown,Teak,
OP8016-NB-TAG,41.75,39.0,40.0,4.0,22.25,37.75,37.75,48.0,,Blue,WWT03029,Blue,Navy Blue,
OP2083-BK-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Black,WWT211398,Black,Black,
OP2083-PB-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Blue,WWT211405,Blue,Pacific Blue,
OP2083-WW-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Brown,WWT211411,Brown,Weathered Wood,
OP2083-TK-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Brown,WWT211408,Brown,Teak,
OP2083-OR-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Orange,WWT211404,Orange,Orange,
OP2083-DB-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Brown,WWT211399,Brown,Dark Brown,
OP2083-DG-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Green,WWT211400,Green,Dark Green,
OP2083-WH-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,White,WWT211410,White,White,
OP2083-GY-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Gray,WWT211401,Gray,Gray,
OP2083-TQ-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Blue,WWT211409,Blue,Turquoise,
OP2083-LM-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Green,WWT211402,Green,Lime,
OP2083-RD-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Red,WWT211406,Red,Red,
OP2083-SD-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Gray,WWT211407,Gray,Sand,
OP2083-NB-TAG,14.0,23.0,24.0,6.0,14.75,22.0,19.25,14.0,,Blue,WWT211403,Blue,Navy Blue,
OP2050-WW-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Brown,WWT211253,Brown,Weathered Wood,
OP2050-GY-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Gray,WWT211247,Gray,Gray,
OP2050-WH-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,White,WWT211252,White,White,
OP2050-DG-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Green,WWT211246,Green,Dark Green,
OP2050-TK-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Brown,WWT211250,Brown,Teak,
OP2050-TQ-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Blue,WWT211251,Blue,Turquoise,
OP2050-SD-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Gray,WWT211249,Gray,Sand,
OP2050-BK-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Black,WWT211244,Black,Black,
OP2050-DB-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Brown,WWT211245,Brown,Dark Brown,
OP2050-NB-TAG,25.0,19.0,41.0,8.0,34.0,18.25,23.5,25.0,,Blue,WWT211248,Blue,Navy Blue,
OP127-OR-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Orange,WWT03114,Orange,Orange,
OP127-SD-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Gray,WWT03117,Gray,Sand,
OP127-LM-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Green,WWT03112,Green,Lime,
OP127-BK-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Black,WWT03108,Black,Black,
OP127-TK-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Brown,WWT03118,Brown,Teak,
OP127-PB-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Blue,WWT03115,Blue,Pacific Blue,
OP127-TQ-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Blue,WWT03119,Blue,Turquoise,
OP127-WW-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Brown,WWT03121,Brown,Weathered Wood,
OP127-GY-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Gray,WWT03111,Gray,Gray,
OP127-NB-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Blue,WWT03113,Blue,Navy Blue,
OP127-DB-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Brown,WWT03109,Brown,Dark Brown,
OP127-RD-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Red,WWT03116,Red,Red,
OP127-DG-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,Green,WWT03110,Green,Dark Green,
OP127-WH-TAG,38.0,16.0,24.0,7.0,31.0,21.0,23.0,38.0,,White,WWT03120,White,White,
OP3023-TK-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Brown,WWT03132,Brown,Teak,
OP3023-SD-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Gray,WWT03131,Gray,Sand,
OP3023-TQ-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Blue,WWT03133,Blue,Turquoise,
OP3023-BK-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Black,WWT03122,Black,Black,
OP3023-PB-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Blue,WWT03129,Blue,Pacific Blue,
OP3023-WW-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Brown,WWT03135,Brown,Weathered Wood,
OP3023-DB-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Brown,WWT03123,Brown,Dark Brown,
OP3023-NB-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Blue,WWT03127,Blue,Navy Blue,
OP3023-LM-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Green,WWT03126,Green,Lime,
OP3023-WH-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,White,WWT03134,White,White,
OP3023-DG-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Green,WWT03124,Green,Dark Green,
OP3023-OR-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Orange,WWT03128,Orange,Orange,
OP3023-RD-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Red,WWT03130,Red,Red,
OP3023-GY-TAG,147.75,16.0,24.0,7.0,31.0,21.0,23.5,164.0,,Gray,WWT03125,Gray,Gray,
OP3024-TK-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Brown,WWT03146,Brown,Teak,
OP3024-GY-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Gray,WWT03139,Gray,Gray,
OP3024-OR-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Orange,WWT03142,Orange,Orange,
OP3024-RD-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Red,WWT03144,Red,Red,
OP3024-SD-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Gray,WWT03145,Gray,Sand,
OP3024-WH-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,White,WWT03148,White,White,
OP3024-BK-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Black,WWT03136,Black,Black,
OP3024-PB-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Blue,WWT03143,Blue,Pacific Blue,
OP3024-DG-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Green,WWT03138,Green,Dark Green,
OP3024-NB-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Blue,WWT03141,Blue,Navy Blue,
OP3024-LM-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Green,WWT03140,Green,Lime,
OP3024-TQ-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Blue,WWT03147,Blue,Turquoise,
OP3024-DB-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Brown,WWT03137,Brown,Dark Brown,
OP3024-WW-TAG,143.5,16.0,24.0,7.0,31.0,21.0,23.5,159.0,,Brown,WWT03149,Brown,Weathered Wood,
OP126-OR-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Orange,WWT03086,Orange,Orange,
OP126-SD-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Gray,WWT03089,Gray,Sand,
OP126-NB-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Blue,WWT03085,Blue,Navy Blue,
OP126-DB-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Brown,WWT03081,Brown,Dark Brown,
OP126-WH-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,White,WWT03092,White,White,
OP126-TK-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Brown,WWT03090,Brown,Teak,
OP126-LM-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Green,WWT03084,Green,Lime,
OP126-PB-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Blue,WWT03087,Blue,Pacific Blue,
OP126-BK-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Black,WWT03080,Black,Black,
OP126-DG-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Green,WWT03082,Green,Dark Green,
OP126-RD-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Red,WWT03088,Red,Red,
OP126-WW-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Brown,WWT03093,Brown,Weathered Wood,
OP126-TQ-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Blue,WWT03091,Blue,Turquoise,
OP126-GY-TAG,61.0,16.0,24.0,7.0,31.0,21.0,23.5,67.0,,Gray,WWT03083,Gray,Gray,
OP128-SD-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Gray,WWT03187,Gray,Sand,
OP128-LM-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Green,WWT03182,Green,Lime,
OP128-GY-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Gray,WWT03181,Gray,Gray,
OP128-WW-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Brown,WWT03191,Brown,Weathered Wood,
OP128-PB-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Blue,WWT03185,Blue,Pacific Blue,
OP128-DB-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Brown,WWT03179,Brown,Dark Brown,
OP128-TQ-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Blue,WWT03189,Blue,Turquoise,
OP128-BK-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Black,WWT03178,Black,Black,
OP128-DG-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Green,WWT03180,Green,Dark Green,
OP128-WH-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,White,WWT03190,White,White,
OP128-OR-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Orange,WWT03184,Orange,Orange,
OP128-TK-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Brown,WWT03188,Brown,Teak,
OP128-RD-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Red,WWT03186,Red,Red,
OP128-NB-TAG,184.5,6.0,34.25,21.0,34.5,29.0,31.5,207.0,,Blue,WWT03183,Blue,Navy Blue,
OP129-PB-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Blue,WWT03199,Blue,Pacific Blue,
OP129-DG-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Green,WWT03194,Green,Dark Green,
OP129-TK-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Brown,WWT03202,Brown,Teak,
OP129-NB-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Blue,WWT03197,Blue,Navy Blue,
OP129-BK-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Black,WWT03192,Black,Black,
OP129-LM-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Green,WWT03196,Green,Lime,
OP129-RD-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Red,WWT03200,Red,Red,
OP129-TQ-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Blue,WWT03203,Blue,Turquoise,
OP129-DB-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Brown,WWT03193,Brown,Dark Brown,
OP129-GY-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Gray,WWT03195,Gray,Gray,
OP129-WW-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Brown,WWT03205,Brown,Weathered Wood,
OP129-SD-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Gray,WWT03201,Gray,Sand,
OP129-WH-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,White,WWT03204,White,White,
OP129-OR-TAG,179.25,6.0,34.25,21.0,34.5,29.0,31.5,200.0,,Orange,WWT03198,Orange,Orange,
OP130-RD-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Red,WWT03214,Red,Red,
OP130-DB-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Brown,WWT03207,Brown,Dark Brown,
OP130-BK-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Black,WWT03206,Black,Black,
OP130-GY-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Gray,WWT03209,Gray,Gray,
OP130-WW-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Brown,WWT03219,Brown,Weathered Wood,
OP130-OR-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Orange,WWT03212,Orange,Orange,
OP130-PB-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Blue,WWT03213,Blue,Pacific Blue,
OP130-LM-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Green,WWT03210,Green,Lime,
OP130-DG-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Green,WWT03208,Green,Dark Green,
OP130-NB-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Blue,WWT03211,Blue,Navy Blue,
OP130-TQ-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,Blue,WWT03217,Blue,Turquoise,
OP130-WH-TAG,196.5,23.0,33.5,7.0,36.5,31.75,33.5,227.0,,White,WWT03218,White,White,
OP131-PB-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Blue,WWT03227,Blue,Pacific Blue,
OP131-BK-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Black,WWT03220,Black,Black,
OP131-WH-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,White,WWT03232,White,White,
OP131-TQ-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Blue,WWT03231,Blue,Turquoise,
OP131-NB-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Blue,WWT03225,Blue,Navy Blue,
OP131-RD-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Red,WWT03228,Red,Red,
OP131-GY-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Gray,WWT03223,Gray,Gray,
OP131-LM-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Green,WWT03224,Green,Lime,
OP131-OR-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Orange,WWT03226,Orange,Orange,
OP131-DB-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Brown,WWT03221,Brown,Dark Brown,
OP131-DG-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Green,WWT03222,Green,Dark Green,
OP131-WW-TAG,191.25,23.0,33.5,7.0,36.5,31.75,33.5,220.0,,Brown,WWT03233,Brown,Weathered Wood,
ID402-24-AG-2-TAG,13.2,14.75,24.0,10.75,,14.0,18.5,29.0,,Gray,WWT00569,,Antique Gray,"24"" - Set of 2"
ID402-24-AW-2-TAG,13.2,14.75,24.0,10.75,,14.0,18.5,29.0,,White,WWT00570,,Antique White,"24"" - Set of 2"
ID402-24-BK-2-TAG,13.2,14.75,24.0,10.75,,14.0,18.5,29.0,,Black,WWT00571,,Black,"24"" - Set of 2"
ID402-24-CR-2-TAG,13.2,14.75,24.0,10.75,,14.0,18.5,29.0,,Red,WWT00572,,Cherry,"24"" - Set of 2"
ID402-24-OA-2-TAG,13.2,14.75,24.0,10.75,,14.0,18.5,29.0,,Brown,WWT00573,,Oak,"24"" - Set of 2"
ID402-29-AG-TAG,14.9,15.5,28.5,5.75,,14.0,18.5,17.0,,Gray,WWT00574,,Antique Gray,"29"" - 1pc"
ID402-29-AW-TAG,14.9,15.5,28.5,5.75,,14.0,18.5,17.0,,White,WWT00575,,Antique White,"29"" - 1pc"
ID402-29-BK-TAG,14.9,15.5,28.5,5.75,,14.0,18.5,17.0,,Black,WWT00576,,Black,"29"" - 1pc"
ID402-29-CR-TAG,14.9,15.5,28.5,5.75,,14.0,18.5,17.0,,Red,WWT00577,,Cherry,"29"" - 1pc"
ID402-29-OA-TAG,14.9,15.5,28.5,5.75,,14.0,18.5,17.0,,Brown,WWT00578,,Oak,"29"" - 1pc"
ID402-29-AG-2-TAG,14.9,15.5,28.5,10.75,,14.0,18.5,33.0,,Gray,WWT00579,,Antique Gray,"29"" - Set of 2"
